-,60,_
5336,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1502,skill_1:1813,s1_poison:0,skill_3:1021,team_buff:999
-,60,krdb
15360,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,88% poison uptime,attack:3204,skill_1:6339,s1_poison:3042,skill_3:2065,team_buff:999
5769,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1817,skill_1:1994,s1_poison:0,skill_3:1123,team_buff:999
-,120,_
13038,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:2521,skill_1:4908,s1_poison:2535,skill_3:1824,team_buff:1248
5184,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1411,skill_1:1535,s1_poison:0,skill_3:989,team_buff:1248
-,120,k
14217,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:3050,skill_1:5399,s1_poison:2788,skill_3:2006,team_buff:1248
5577,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1707,skill_1:1688,s1_poison:0,skill_3:1088,team_buff:1248
-,120,r
14428,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:2521,skill_1:5645,s1_poison:2915,skill_3:2097,team_buff:1248
5562,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1411,skill_1:1765,s1_poison:0,skill_3:1137,team_buff:1248
-,120,kr
15746,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:3050,skill_1:6209,s1_poison:3207,skill_3:2307,team_buff:1248
5994,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1707,skill_1:1942,s1_poison:0,skill_3:1251,team_buff:1248
-,120,d
13780,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:2679,skill_1:5217,s1_poison:2694,skill_3:1938,team_buff:1248
5431,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1499,skill_1:1631,s1_poison:0,skill_3:1051,team_buff:1248
-,120,kd
15033,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:3242,skill_1:5739,s1_poison:2964,skill_3:2132,team_buff:1248
5850,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1814,skill_1:1795,s1_poison:0,skill_3:1156,team_buff:1248
-,120,rd
15258,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:2679,skill_1:6000,s1_poison:3099,skill_3:2229,team_buff:1248
5834,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1499,skill_1:1876,s1_poison:0,skill_3:1209,team_buff:1248
-,120,krd
16658,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:3242,skill_1:6600,s1_poison:3409,skill_3:2452,team_buff:1248
6293,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1814,skill_1:2064,s1_poison:0,skill_3:1329,team_buff:1248
-,120,b
13038,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:2521,skill_1:4908,s1_poison:2535,skill_3:1824,team_buff:1248
5184,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1411,skill_1:1535,s1_poison:0,skill_3:989,team_buff:1248
-,120,kb
14217,Joachim,4*,wind,bow,5262,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],<hp70 & hp30 every 180s & hp100 & 0 poison res>,92% poison uptime,attack:3050,skill_1:5399,s1_poison:2788,skill_3:2006,team_buff:1248
5577,_c_Joachim,4*,wind,bow,4354,[Dear_Diary+The_Fires_of_Hate][Vayu][HDT2],!<hp70 & hp30 every 180s & hp100 & 0 poison res>,,attack:1707,skill_1:1688,s1_poison:0,skill_3:1088,team_buff:1248
-,120,rb
